,Basvuru Yili,Cinsiyet,Dogum Yeri,Ikametgah Sehri,Universite Adi,Universite Turu,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Universite Kacinci Sinif,Universite Not Ortalamasi,Daha Once Baska Bir Universiteden Mezun Olmus,Lise Sehir,Lise Turu,Lise Mezuniyet Notu,Baska Bir Kurumdan Burs Aliyor mu?,Anne Egitim Durumu,Anne Calisma Durumu,Anne Sektor,Baba Egitim Durumu,Baba Calisma Durumu,Baba Sektor,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Uye Oldugunuz Kulubun Ismi,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Spor Dalindaki Rolunuz Nedir?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Girisimcilikle Ilgili Deneyiminizi Aciklayabilir misiniz?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,yil,Yas
8073,2023,1,69,51.0,104,0,0.0,0,1,3,0.0,78,1,5,1,1.0,0,0,1.0,0,0,1,0,0,0,1,0.0,1,1,0,0.0,2003,21.0
8074,2023,1,16,29.0,11,0,0.0,0,3,1,0.0,17,1,5,0,2.0,0,0,0.0,1,2,1,0,1,3,1,0.0,1,1,0,0.0,2002,22.0
8075,2023,2,78,78.0,183,0,0.0,0,4,2,0.0,79,5,5,0,4.0,1,1,4.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8076,2023,2,64,42.0,0,0,0.0,0,4,1,0.0,42,1,5,0,0.0,0,0,4.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2001,23.0
8077,2023,2,77,78.0,82,0,0.0,0,4,2,0.0,78,1,5,1,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8078,2023,2,29,9.0,25,0,0.0,0,3,3,0.0,43,1,5,1,0.0,0,0,4.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8079,2023,1,77,78.0,183,0,0.0,0,4,2,0.0,78,1,5,1,0.0,0,2,0.0,0,2,1,0,1,1,1,0.0,1,1,1,0.0,2001,23.0
8080,2023,1,44,21.0,111,0,0.0,0,4,2,0.0,21,1,2,1,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,1,1,0.0,2000,24.0
8081,2023,1,34,34.0,139,0,0.0,0,4,1,0.0,34,1,5,0,2.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8082,2023,2,77,78.0,75,1,0.0,1,2,1,0.0,78,5,5,0,0.0,1,2,0.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2001,23.0
8083,2023,1,22,8.0,21,0,0.0,0,3,2,0.0,23,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8084,2023,1,77,78.0,151,0,0.0,0,3,2,0.0,78,1,5,1,0.0,1,2,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8085,2023,1,29,30.0,156,0,0.0,0,1,0,0.0,14,5,5,0,2.0,0,0,0.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8086,2023,2,77,78.0,151,0,0.0,0,1,0,0.0,78,1,5,1,1.0,0,0,1.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
8087,2023,1,21,79.0,195,0,0.0,0,1,2,0.0,22,1,5,0,1.0,1,3,1.0,1,2,1,0,1,2,0,0.0,1,1,1,0.0,2001,23.0
8088,2023,1,78,79.0,149,1,0.0,1,3,1,0.0,79,1,5,0,4.0,1,1,4.0,1,1,0,0,1,1,1,0.0,1,1,1,0.0,2003,21.0
8089,2023,2,33,78.0,104,0,0.0,0,3,1,0.0,78,1,5,0,2.0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,1,0.0,2002,22.0
8090,2023,1,14,43.0,87,0,0.0,0,0,0,0.0,43,1,2,0,0.0,0,0,4.0,0,0,0,0,1,3,0,0.0,0,1,0,0.0,2004,20.0
8091,2023,2,46,47.0,135,1,0.0,1,2,3,0.0,47,1,5,0,0.0,0,0,0.0,0,0,1,0,1,2,0,0.0,0,1,1,0.0,2000,24.0
8092,2023,2,30,31.0,64,0,0.0,0,3,3,0.0,31,1,5,1,2.0,1,2,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8093,2023,2,8,54.0,41,0,0.0,0,1,2,0.0,54,1,5,1,0.0,0,0,4.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8094,2023,2,78,78.0,128,0,0.0,0,5,2,0.0,1,1,5,0,4.0,0,1,4.0,1,1,1,0,1,3,1,0.0,1,1,1,0.0,2000,24.0
8095,2023,1,77,78.0,177,1,0.0,1,5,3,0.0,78,5,5,0,4.0,0,0,4.0,1,2,0,0,1,2,1,0.0,0,1,1,0.0,2001,23.0
8096,2023,2,5,5.0,161,1,0.0,1,4,1,0.0,5,1,5,0,0.0,0,0,4.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
8097,2023,1,27,28.0,22,0,0.0,0,1,0,0.0,28,1,5,1,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
8098,2023,2,20,21.0,4,0,0.0,0,3,3,0.0,21,1,5,0,0.0,1,3,1.0,1,3,1,0,0,0,1,0.0,1,1,1,0.0,2001,23.0
8099,2023,1,20,21.0,150,0,0.0,0,1,1,0.0,21,1,5,0,0.0,0,0,0.0,1,2,1,0,1,4,1,0.0,1,1,1,0.0,2001,23.0
8100,2023,2,44,45.0,129,0,0.0,0,2,3,0.0,45,1,5,0,0.0,1,1,0.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8101,2023,1,41,5.0,66,0,0.0,0,3,3,0.0,42,1,5,1,2.0,0,0,2.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
8102,2023,1,57,78.0,104,0,0.0,0,3,1,0.0,78,1,5,0,1.0,0,0,1.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
8103,2023,2,18,19.0,66,0,0.0,0,4,3,0.0,5,1,5,0,4.0,1,1,4.0,1,1,0,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
8104,2023,1,29,79.0,191,0,0.0,0,4,1,0.0,30,1,5,1,1.0,0,0,1.0,1,2,1,0,0,0,0,0.0,1,1,1,0.0,2001,23.0
8105,2023,2,77,78.0,68,1,0.0,1,2,3,0.0,78,1,5,1,0.0,0,0,0.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8106,2023,1,14,34.0,113,0,0.0,0,2,2,0.0,34,1,5,0,4.0,0,0,4.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
8107,2023,1,44,78.0,183,0,0.0,0,1,0,0.0,45,1,5,1,1.0,0,0,0.0,1,3,1,0,1,2,1,0.0,0,1,1,0.0,2003,21.0
8108,2023,2,61,62.0,139,0,0.0,0,0,3,0.0,62,1,5,0,1.0,0,0,0.0,1,2,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
8109,2023,2,57,78.0,104,0,0.0,0,3,3,0.0,58,5,5,0,4.0,1,1,0.0,1,1,0,0,1,2,0,0.0,1,1,1,0.0,2002,22.0
8110,2023,2,32,71.0,147,0,0.0,0,3,2,0.0,33,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,1999,25.0
8111,2023,1,60,61.0,93,0,0.0,0,2,1,0.0,61,1,5,0,0.0,0,0,2.0,1,2,0,0,1,3,1,0.0,0,1,0,0.0,2002,22.0
8112,2023,2,30,78.0,151,0,0.0,0,3,1,0.0,31,1,5,1,2.0,0,0,4.0,1,3,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8113,2023,2,33,9.0,25,0,0.0,0,4,2,0.0,34,1,5,0,1.0,0,0,1.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8114,2023,1,3,3.0,89,0,0.0,0,1,3,0.0,3,5,5,1,1.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8115,2023,2,8,8.0,153,0,0.0,0,1,1,0.0,78,1,2,0,1.0,0,0,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
8116,2023,2,1,1.0,162,0,0.0,0,4,1,0.0,1,1,5,1,1.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8117,2023,2,79,44.0,63,0,0.0,0,1,0,0.0,80,1,5,1,0.0,0,0,2.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8118,2023,2,52,9.0,25,0,0.0,0,5,3,0.0,53,1,5,1,1.0,0,0,2.0,1,2,0,0,1,3,0,0.0,1,1,1,0.0,2000,24.0
8119,2023,2,77,78.0,179,1,0.0,1,2,2,0.0,44,1,5,0,4.0,1,1,0.0,1,1,1,0,1,2,0,0.0,0,1,1,0.0,2004,20.0
8120,2023,1,14,78.0,159,1,0.0,1,4,3,0.0,78,5,5,0,1.0,1,2,1.0,1,2,0,0,0,0,0,0.0,1,1,1,0.0,1999,25.0
8121,2023,2,33,34.0,87,0,0.0,0,2,3,0.0,34,1,5,1,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
8122,2023,2,51,52.0,105,0,0.0,0,2,2,0.0,52,1,5,1,0.0,0,0,0.0,0,0,1,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
8123,2023,1,78,79.0,195,0,0.0,0,2,3,0.0,79,1,5,1,0.0,0,0,4.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
8124,2023,1,10,71.0,190,0,0.0,0,2,3,0.0,71,1,5,0,0.0,0,0,1.0,0,0,1,0,1,2,1,0.0,0,1,0,0.0,2000,24.0
8125,2023,2,36,37.0,141,0,0.0,0,4,3,0.0,37,1,5,0,1.0,0,0,4.0,1,1,0,0,1,3,0,0.0,0,1,1,0.0,2001,23.0
8126,2023,2,77,78.0,85,0,0.0,0,2,2,0.0,78,5,5,0,2.0,1,2,0.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8127,2023,1,13,13.0,157,0,0.0,0,1,0,0.0,13,1,5,1,1.0,0,0,0.0,1,3,0,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
8128,2023,1,16,74.0,152,0,0.0,0,2,3,0.0,17,1,5,0,1.0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,2001,23.0
8129,2023,2,1,1.0,52,0,0.0,0,2,2,0.0,1,1,5,0,1.0,0,0,0.0,1,2,0,0,0,0,1,0.0,0,1,0,0.0,2002,22.0
8130,2023,2,20,21.0,177,1,0.0,1,4,3,0.0,21,5,5,1,4.0,1,2,2.0,0,0,0,0,1,2,0,0.0,1,1,1,0.0,2000,24.0
8131,2023,1,77,78.0,54,0,0.0,0,3,2,0.0,78,1,5,0,0.0,0,0,0.0,1,3,0,0,1,3,0,0.0,0,1,1,0.0,2002,22.0
8132,2023,2,77,78.0,54,0,0.0,0,2,2,0.0,78,1,5,0,1.0,0,0,2.0,1,2,1,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
8133,2023,2,20,21.0,13,0,0.0,0,2,1,0.0,21,5,5,1,1.0,0,0,0.0,1,2,0,0,1,3,0,0.0,1,1,0,0.0,2003,21.0
8134,2023,2,33,45.0,125,0,0.0,0,3,1,0.0,34,1,2,0,4.0,0,0,4.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8135,2023,2,5,5.0,18,0,0.0,0,2,3,0.0,5,5,5,0,0.0,1,2,0.0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,2002,22.0
8136,2023,1,33,79.0,47,0,0.0,0,4,2,0.0,34,1,5,1,2.0,0,0,2.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8137,2023,2,77,78.0,183,0,0.0,0,3,1,0.0,78,1,5,1,0.0,0,0,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
8138,2023,2,77,78.0,27,1,0.0,1,1,3,0.0,78,1,5,0,0.0,0,0,0.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2003,21.0
8139,2023,2,77,78.0,173,1,0.0,1,3,3,0.0,78,5,5,1,1.0,0,0,2.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2002,22.0
8140,2023,2,77,78.0,151,0,0.0,0,3,3,0.0,78,1,5,0,2.0,0,0,2.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8141,2023,2,19,20.0,134,0,0.0,0,2,2,0.0,20,1,5,1,2.0,0,0,0.0,0,0,0,0,0,0,1,0.0,1,1,1,0.0,2002,22.0
8142,2023,2,72,5.0,60,0,0.0,0,5,2,0.0,73,1,5,0,1.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,1999,25.0
8143,2023,1,77,78.0,144,0,0.0,0,1,0,0.0,78,1,5,0,4.0,1,1,0.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2003,21.0
8144,2023,2,22,23.0,108,0,0.0,0,2,2,0.0,23,1,5,0,0.0,0,0,2.0,1,1,0,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
8145,2023,2,77,78.0,104,0,0.0,0,2,3,0.0,78,1,5,0,2.0,0,0,0.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
8146,2023,1,77,78.0,41,0,0.0,0,3,2,0.0,78,5,5,1,4.0,0,0,4.0,1,2,1,0,1,2,1,0.0,1,1,1,0.0,2001,23.0
8147,2023,2,67,68.0,43,0,0.0,0,3,3,0.0,68,1,5,0,2.0,0,0,0.0,1,3,0,0,1,3,1,0.0,1,1,0,0.0,2001,23.0
8148,2023,2,28,29.0,152,0,0.0,0,4,2,0.0,29,1,5,0,2.0,1,2,1.0,0,0,0,0,0,0,1,0.0,1,1,1,0.0,2000,24.0
8149,2023,1,65,41.0,148,0,0.0,0,1,0,0.0,78,1,5,0,0.0,1,2,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
8150,2023,2,77,78.0,99,1,0.0,0,2,3,0.0,78,1,5,0,0.0,0,0,0.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
8151,2023,1,75,54.0,109,0,0.0,0,3,1,0.0,76,1,5,1,2.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8152,2023,2,22,21.0,96,0,0.0,0,3,3,0.0,21,1,2,0,0.0,0,0,2.0,1,3,0,0,0,0,1,0.0,0,1,0,0.0,2000,24.0
8153,2023,2,0,0.0,163,0,0.0,0,2,3,0.0,0,1,5,0,2.0,1,2,0.0,1,2,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8154,2023,2,0,75.0,153,0,0.0,0,1,1,0.0,0,1,2,0,2.0,1,2,2.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8155,2023,2,20,5.0,66,0,0.0,0,2,3,0.0,21,1,5,0,4.0,1,1,0.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
8156,2023,1,33,34.0,71,0,0.0,0,3,3,0.0,34,1,5,0,1.0,0,0,1.0,0,0,0,0,1,3,0,0.0,1,1,1,0.0,2001,23.0
8157,2023,2,13,13.0,66,0,0.0,0,3,3,0.0,13,1,5,1,0.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8158,2023,1,21,79.0,193,0,0.0,0,1,0,0.0,22,5,5,0,0.0,1,2,0.0,1,2,1,0,1,1,1,0.0,1,1,1,0.0,2002,22.0
8159,2023,2,77,78.0,164,1,0.0,1,4,3,0.0,78,1,5,0,4.0,0,0,4.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
8160,2023,1,44,5.0,18,0,0.0,0,1,0,0.0,45,1,5,1,4.0,1,1,4.0,1,1,0,0,1,2,0,0.0,0,1,1,0.0,2004,20.0
8161,2023,2,73,74.0,152,0,0.0,0,2,3,0.0,74,1,5,0,1.0,0,0,2.0,0,0,0,0,1,3,1,0.0,1,1,1,0.0,2003,21.0
8162,2023,2,77,78.0,176,0,0.0,0,3,1,0.0,78,1,5,1,2.0,0,0,0.0,0,0,0,0,1,2,1,0.0,0,1,1,0.0,2003,21.0
8163,2023,1,20,21.0,11,0,0.0,0,5,3,0.0,21,5,5,0,4.0,1,1,4.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8164,2023,2,41,78.0,41,0,0.0,0,1,0,0.0,22,1,5,0,4.0,1,1,4.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2004,20.0
8165,2023,2,1,50.0,181,1,0.0,1,4,3,0.0,50,1,5,1,0.0,0,0,1.0,1,2,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8166,2023,1,67,78.0,176,0,0.0,0,2,3,0.0,68,1,5,1,0.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8167,2023,1,80,79.0,50,0,0.0,0,2,2,0.0,81,1,5,1,0.0,0,0,1.0,1,2,0,0,0,0,1,0.0,1,1,0,0.0,2004,20.0
8168,2023,2,1,1.0,61,0,0.0,0,4,3,0.0,1,1,5,0,1.0,0,0,4.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,2001,23.0
8169,2023,1,77,78.0,63,0,0.0,0,1,0,0.0,78,1,5,1,1.0,0,0,0.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2004,20.0
8170,2023,2,77,78.0,44,0,0.0,0,0,0,0.0,21,1,5,1,0.0,0,0,1.0,1,3,1,0,0,0,1,0.0,1,1,1,0.0,2004,20.0
8171,2023,1,0,0.0,157,0,0.0,0,2,2,0.0,0,1,5,0,1.0,0,0,0.0,1,3,0,0,1,3,1,0.0,1,1,1,0.0,2002,22.0
8172,2023,1,10,78.0,144,0,0.0,0,4,3,0.0,78,1,5,1,1.0,0,0,1.0,1,2,0,0,1,3,1,0.0,0,1,1,0.0,2001,23.0
8173,2023,2,80,56.0,112,0,0.0,0,3,3,0.0,81,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8174,2023,1,34,28.0,22,0,0.0,0,3,3,0.0,35,1,5,1,0.0,0,0,0.0,1,1,0,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
8175,2023,1,77,78.0,185,1,0.0,1,4,3,0.0,78,1,5,0,1.0,1,3,4.0,1,2,0,0,1,1,0,0.0,0,1,0,0.0,2000,24.0
8176,2023,2,44,56.0,112,0,0.0,0,3,2,0.0,45,1,5,0,2.0,0,0,2.0,0,0,1,0,1,2,1,0.0,1,1,1,0.0,2001,23.0
8177,2023,2,22,23.0,153,0,0.0,0,1,0,0.0,23,1,5,1,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,2001,23.0
8178,2023,2,77,41.0,85,0,0.0,0,2,1,0.0,78,1,5,0,1.0,0,0,1.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,1999,25.0
8179,2023,2,70,71.0,196,0,0.0,0,2,3,0.0,71,1,5,1,0.0,0,0,1.0,0,0,1,0,1,3,0,0.0,0,1,1,0.0,2004,20.0
8180,2023,2,6,5.0,18,0,0.0,0,1,3,0.0,6,5,5,1,0.0,0,0,0.0,1,2,1,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
8181,2023,2,6,58.0,89,0,0.0,0,2,3,0.0,58,1,5,0,0.0,0,0,4.0,0,0,0,0,1,4,1,0.0,0,1,1,0.0,2002,22.0
8182,2023,1,79,80.0,60,0,0.0,0,4,2,0.0,80,1,5,1,1.0,0,0,1.0,1,1,0,0,0,0,1,0.0,0,1,0,0.0,2001,23.0
8183,2023,2,49,50.0,51,0,0.0,0,1,3,0.0,42,1,5,1,2.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
8184,2023,2,27,44.0,89,0,0.0,0,2,2,0.0,44,1,5,0,1.0,1,2,2.0,1,2,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
8185,2023,2,77,78.0,142,0,0.0,0,4,2,0.0,78,1,5,1,4.0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8186,2023,1,35,58.0,116,0,0.0,0,1,1,0.0,36,1,5,1,1.0,0,0,1.0,1,3,0,0,1,3,0,0.0,0,1,0,0.0,2002,22.0
8187,2023,2,79,63.0,130,0,0.0,0,4,2,0.0,80,1,2,1,0.0,0,0,1.0,0,0,0,0,1,2,1,0.0,0,1,0,0.0,1999,25.0
8188,2023,2,0,62.0,115,0,0.0,0,5,2,0.0,0,1,5,0,0.0,0,0,0.0,0,0,0,0,1,3,1,0.0,1,1,1,0.0,2000,24.0
8189,2023,2,33,34.0,58,0,0.0,0,4,3,0.0,34,5,5,0,4.0,1,1,4.0,0,0,1,0,1,1,1,0.0,1,1,1,0.0,2001,23.0
8190,2023,1,77,78.0,151,0,0.0,0,3,2,0.0,78,1,2,0,4.0,0,0,4.0,1,1,0,0,0,0,0,0.0,0,1,0,0.0,2002,22.0
8191,2023,1,5,76.0,117,0,0.0,0,2,2,0.0,76,1,5,0,4.0,1,1,4.0,1,3,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
8192,2023,1,77,78.0,27,1,0.0,1,2,1,0.0,78,5,5,0,4.0,1,1,1.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
8193,2023,1,41,78.0,177,1,0.0,1,2,2,0.0,78,1,2,0,1.0,0,0,1.0,0,0,0,0,1,2,1,0.0,0,1,1,0.0,2003,21.0
8194,2023,2,77,78.0,60,0,0.0,0,2,1,0.0,78,1,5,0,1.0,0,0,0.0,0,0,1,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
8195,2023,1,48,49.0,97,0,0.0,0,4,2,0.0,49,1,5,0,4.0,0,0,4.0,1,3,0,0,0,0,1,0.0,0,1,1,0.0,2001,23.0
8196,2023,1,62,63.0,81,1,0.0,1,2,1,0.0,63,1,2,1,1.0,0,0,1.0,1,3,1,0,0,0,0,0.0,0,1,0,0.0,2003,21.0
8197,2023,2,77,78.0,11,0,0.0,0,5,2,0.0,78,1,5,0,2.0,0,0,0.0,1,3,1,0,1,3,1,0.0,1,1,1,0.0,2000,24.0
8198,2023,1,77,78.0,187,0,0.0,0,1,3,0.0,78,1,5,0,2.0,0,0,2.0,0,0,1,0,1,1,1,0.0,1,1,1,0.0,2004,20.0
8199,2023,1,33,34.0,112,0,0.0,0,4,2,0.0,5,1,5,0,0.0,0,0,0.0,0,3,0,0,1,2,1,0.0,1,1,1,0.0,2002,22.0
8200,2023,2,52,53.0,155,0,0.0,0,2,3,0.0,53,1,5,0,1.0,0,0,2.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8201,2023,2,79,80.0,108,0,0.0,0,4,3,0.0,80,1,2,0,0.0,0,0,2.0,0,0,1,0,0,0,1,0.0,0,1,0,0.0,2002,22.0
8202,2023,1,51,52.0,103,0,0.0,0,0,0,0.0,52,1,5,0,1.0,0,0,1.0,1,3,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
8203,2023,2,2,2.0,21,0,0.0,0,2,3,0.0,2,1,5,0,0.0,0,0,0.0,0,0,0,0,1,2,1,0.0,0,1,1,0.0,2004,20.0
8204,2023,1,52,53.0,100,0,0.0,0,3,2,0.0,53,1,5,0,4.0,1,1,4.0,1,2,1,0,1,3,1,0.0,1,1,1,0.0,2001,23.0
8205,2023,2,0,5.0,117,0,0.0,0,1,0,0.0,0,5,5,1,4.0,1,1,4.0,0,0,0,0,0,0,1,0.0,0,1,1,0.0,2004,20.0
8206,2023,2,56,57.0,113,0,0.0,0,3,3,0.0,57,1,5,1,1.0,0,0,1.0,0,0,0,0,1,4,1,0.0,0,1,0,0.0,2002,22.0
8207,2023,1,64,65.0,132,0,0.0,0,1,0,0.0,65,1,5,0,0.0,0,0,4.0,1,1,1,0,1,2,1,0.0,0,1,1,0.0,2002,22.0
8208,2023,1,78,81.0,103,0,0.0,0,4,3,0.0,79,1,2,1,1.0,0,0,1.0,0,0,0,0,1,2,1,0.0,1,1,1,0.0,2000,24.0
8209,2023,1,77,78.0,104,0,0.0,0,2,3,0.0,78,1,5,0,4.0,1,2,0.0,0,2,1,0,0,0,1,0.0,1,1,1,0.0,2003,21.0
8210,2023,1,29,30.0,51,0,0.0,0,2,2,0.0,30,5,5,1,4.0,1,1,0.0,1,1,1,0,0,0,0,0.0,0,1,1,0.0,2003,21.0
8211,2023,2,80,81.0,188,0,0.0,0,4,3,0.0,13,1,5,1,0.0,0,0,0.0,0,0,0,0,1,2,0,0.0,0,1,1,0.0,2001,23.0
8212,2023,1,77,78.0,123,1,0.0,1,3,3,0.0,78,1,5,0,0.0,1,1,5.0,1,2,1,0,1,3,1,0.0,0,1,1,0.0,2002,22.0
8213,2023,2,58,78.0,188,0,0.0,0,2,2,0.0,59,1,5,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2004,20.0
8214,2023,1,78,79.0,47,0,0.0,0,2,2,0.0,79,1,5,0,0.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2003,21.0
8215,2023,2,33,34.0,71,0,0.0,0,3,3,0.0,34,1,5,0,0.0,0,0,1.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8216,2023,1,14,78.0,41,0,0.0,0,4,3,0.0,5,1,5,0,0.0,1,2,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,1999,25.0
8217,2023,1,33,34.0,167,1,0.0,1,1,1,0.0,34,5,5,0,0.0,0,0,1.0,1,3,1,0,1,2,0,0.0,1,1,0,0.0,2004,20.0
8218,2023,2,5,78.0,2,1,0.0,1,4,1,0.0,78,5,5,0,0.0,1,1,0.0,0,0,1,0,1,4,1,0.0,1,1,1,0.0,2001,23.0
8219,2023,1,20,78.0,99,1,0.0,1,1,0,0.0,51,1,5,0,4.0,1,1,4.0,1,1,0,0,0,0,1,0.0,0,1,1,0.0,2002,22.0
8220,2023,2,77,78.0,185,1,0.0,1,1,0,0.0,78,1,2,0,0.0,0,0,2.0,1,2,0,0,0,0,0,0.0,0,1,1,0.0,2001,23.0
8221,2023,2,32,33.0,25,0,0.0,0,2,2,0.0,33,1,5,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0.0,2000,24.0
8222,2023,2,77,78.0,41,0,0.0,0,1,0,0.0,78,1,5,1,0.0,0,0,4.0,1,2,0,0,0,0,0,0.0,1,1,1,0.0,2004,20.0
8223,2023,1,79,80.0,69,0,0.0,0,3,1,0.0,80,1,2,1,4.0,0,0,2.0,0,0,0,0,1,3,1,0.0,1,1,1,0.0,2000,24.0
8224,2023,2,6,6.0,19,1,0.0,1,2,1,0.0,6,1,5,0,1.0,0,0,0.0,1,1,1,0,0,0,1,0.0,1,1,1,0.0,2004,20.0
8225,2023,2,70,71.0,44,0,0.0,0,1,0,0.0,71,1,5,0,0.0,0,0,1.0,0,0,1,0,0,0,0,0.0,0,1,0,0.0,2004,20.0
8226,2023,2,77,78.0,123,1,0.0,0,2,2,0.0,78,5,5,0,0.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,1,0.0,2000,24.0
8227,2023,2,29,5.0,13,0,0.0,0,4,1,0.0,54,5,5,0,4.0,1,1,4.0,0,0,0,0,1,3,1,0.0,0,1,1,0.0,2000,24.0
